date,state_id,store_id,dept_id,cat_id,item_id,wm_yr_wk,d,ventas,sell_price,year,month,wday,weekday,event_name_1,event_type_1,event_name_2,event_type_2
2015-12-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11544,d_1769,4,4.58,2015,12,5,Wednesday,,,,
2015-12-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11544,d_1769,5,1.58,2015,12,5,Wednesday,,,,
2015-12-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11544,d_1769,4,1.5,2015,12,5,Wednesday,,,,
2015-12-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11544,d_1769,4,2.98,2015,12,5,Wednesday,,,,
2015-12-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11544,d_1769,5,1.68,2015,12,5,Wednesday,,,,
2015-12-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11544,d_1769,8,1.68,2015,12,5,Wednesday,,,,
2015-12-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11544,d_1769,3,2.48,2015,12,5,Wednesday,,,,
2015-12-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11544,d_1769,4,1.58,2015,12,5,Wednesday,,,,
2015-12-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11544,d_1770,0,1.5,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11544,d_1770,55,4.98,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11544,d_1770,10,4.58,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11544,d_1770,40,1.58,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11544,d_1770,35,1.5,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11544,d_1770,69,2.98,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11544,d_1770,32,1.68,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11544,d_1770,64,1.68,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11544,d_1770,28,2.48,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11544,d_1770,12,1.58,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11544,d_1770,0,1.5,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11544,d_1770,6,4.98,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11544,d_1770,7,4.58,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11544,d_1770,8,1.58,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11544,d_1770,2,1.5,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11544,d_1770,2,2.98,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11544,d_1770,5,1.68,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11544,d_1770,10,1.68,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11544,d_1770,9,2.48,2015,12,6,Thursday,,,,
2015-12-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11544,d_1770,7,1.58,2015,12,6,Thursday,,,,
2015-12-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11544,d_1771,0,1.5,2015,12,7,Friday,,,,
2015-12-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11544,d_1771,82,4.98,2015,12,7,Friday,,,,
2015-12-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11544,d_1771,14,4.58,2015,12,7,Friday,,,,
2015-12-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11544,d_1771,28,1.58,2015,12,7,Friday,,,,
2015-12-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11544,d_1771,42,1.5,2015,12,7,Friday,,,,
2015-12-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11544,d_1771,1,2.98,2015,12,7,Friday,,,,
2015-12-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11544,d_1771,36,1.68,2015,12,7,Friday,,,,
2015-12-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11544,d_1771,71,1.68,2015,12,7,Friday,,,,
2015-12-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11544,d_1771,42,2.48,2015,12,7,Friday,,,,
2015-12-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11544,d_1771,23,1.58,2015,12,7,Friday,,,,
2015-12-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11544,d_1771,0,1.5,2015,12,7,Friday,,,,
2015-12-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11544,d_1771,10,4.98,2015,12,7,Friday,,,,
2015-12-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11544,d_1771,12,4.58,2015,12,7,Friday,,,,
2015-12-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11544,d_1771,7,1.58,2015,12,7,Friday,,,,
2015-12-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11544,d_1771,8,1.5,2015,12,7,Friday,,,,
2015-12-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11544,d_1771,0,2.98,2015,12,7,Friday,,,,
2015-12-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11544,d_1771,6,1.68,2015,12,7,Friday,,,,
2015-12-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11544,d_1771,19,1.68,2015,12,7,Friday,,,,
2015-12-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11544,d_1771,9,2.48,2015,12,7,Friday,,,,
2015-12-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11544,d_1771,16,1.58,2015,12,7,Friday,,,,
2015-12-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11545,d_1772,2,1.0,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11545,d_1772,83,4.98,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11545,d_1772,27,4.58,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11545,d_1772,52,1.58,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11545,d_1772,41,1.5,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11545,d_1772,1,2.98,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11545,d_1772,31,1.68,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11545,d_1772,86,1.68,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11545,d_1772,37,2.48,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11545,d_1772,30,1.58,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11545,d_1772,0,1.5,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11545,d_1772,1,4.98,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11545,d_1772,11,4.58,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11545,d_1772,2,1.58,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11545,d_1772,5,1.5,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11545,d_1772,0,2.98,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11545,d_1772,12,1.68,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11545,d_1772,10,1.68,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11545,d_1772,13,2.48,2015,12,1,Saturday,,,,
2015-12-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11545,d_1772,12,1.58,2015,12,1,Saturday,,,,
2015-12-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11545,d_1773,0,1.0,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11545,d_1773,87,4.98,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11545,d_1773,25,4.58,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11545,d_1773,66,1.58,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11545,d_1773,64,1.5,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11545,d_1773,0,2.98,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11545,d_1773,47,1.68,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11545,d_1773,108,1.68,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11545,d_1773,65,2.48,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11545,d_1773,38,1.58,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11545,d_1773,0,1.5,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11545,d_1773,27,4.98,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11545,d_1773,12,4.58,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11545,d_1773,10,1.58,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11545,d_1773,9,1.5,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11545,d_1773,0,2.98,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11545,d_1773,3,1.68,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11545,d_1773,12,1.68,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11545,d_1773,21,2.48,2015,12,2,Sunday,,,,
2015-12-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11545,d_1773,14,1.58,2015,12,2,Sunday,,,,
2015-12-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11545,d_1774,1,1.0,2015,12,3,Monday,,,,
2015-12-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11545,d_1774,77,4.98,2015,12,3,Monday,,,,
2015-12-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11545,d_1774,27,4.58,2015,12,3,Monday,,,,
2015-12-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11545,d_1774,43,1.58,2015,12,3,Monday,,,,
2015-12-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11545,d_1774,35,1.5,2015,12,3,Monday,,,,
2015-12-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11545,d_1774,2,2.98,2015,12,3,Monday,,,,
2015-12-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11545,d_1774,33,1.68,2015,12,3,Monday,,,,
2015-12-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11545,d_1774,65,1.68,2015,12,3,Monday,,,,
2015-12-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11545,d_1774,33,2.48,2015,12,3,Monday,,,,
2015-12-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11545,d_1774,18,1.58,2015,12,3,Monday,,,,
2015-12-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11545,d_1774,0,1.5,2015,12,3,Monday,,,,
2015-12-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11545,d_1774,0,4.98,2015,12,3,Monday,,,,
2015-12-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11545,d_1774,6,4.58,2015,12,3,Monday,,,,
2015-12-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11545,d_1774,4,1.58,2015,12,3,Monday,,,,
2015-12-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11545,d_1774,4,1.5,2015,12,3,Monday,,,,
2015-12-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11545,d_1774,0,2.98,2015,12,3,Monday,,,,
2015-12-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11545,d_1774,4,1.68,2015,12,3,Monday,,,,
2015-12-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11545,d_1774,9,1.68,2015,12,3,Monday,,,,
2015-12-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11545,d_1774,11,2.48,2015,12,3,Monday,,,,
2015-12-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11545,d_1774,11,1.58,2015,12,3,Monday,,,,
2015-12-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11545,d_1775,0,1.0,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11545,d_1775,60,4.98,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11545,d_1775,22,4.58,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11545,d_1775,44,1.58,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11545,d_1775,39,1.5,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11545,d_1775,0,2.98,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11545,d_1775,43,1.68,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11545,d_1775,73,1.68,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11545,d_1775,26,2.48,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11545,d_1775,27,1.58,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11545,d_1775,0,1.5,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11545,d_1775,17,4.98,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11545,d_1775,7,4.58,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11545,d_1775,3,1.58,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11545,d_1775,6,1.5,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11545,d_1775,0,2.98,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11545,d_1775,8,1.68,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11545,d_1775,8,1.68,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11545,d_1775,9,2.48,2015,12,4,Tuesday,,,,
2015-12-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11545,d_1775,9,1.58,2015,12,4,Tuesday,,,,
2015-12-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11545,d_1776,0,1.0,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11545,d_1776,58,4.98,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11545,d_1776,27,4.58,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11545,d_1776,46,1.58,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11545,d_1776,29,1.5,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11545,d_1776,0,2.98,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11545,d_1776,39,1.68,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11545,d_1776,63,1.68,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11545,d_1776,12,2.48,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11545,d_1776,18,1.58,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11545,d_1776,0,1.5,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11545,d_1776,0,4.98,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11545,d_1776,7,4.58,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11545,d_1776,4,1.58,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11545,d_1776,10,1.5,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11545,d_1776,0,2.98,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11545,d_1776,1,1.68,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11545,d_1776,11,1.68,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11545,d_1776,7,2.48,2015,12,5,Wednesday,,,,
2015-12-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11545,d_1776,6,1.58,2015,12,5,Wednesday,,,,
2015-12-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11545,d_1777,9,1.0,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11545,d_1777,43,4.98,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11545,d_1777,21,4.58,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11545,d_1777,49,1.58,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11545,d_1777,32,1.5,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11545,d_1777,0,2.98,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11545,d_1777,34,1.68,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11545,d_1777,85,1.68,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11545,d_1777,32,2.48,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11545,d_1777,14,1.58,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11545,d_1777,0,1.5,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11545,d_1777,13,4.98,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11545,d_1777,10,4.58,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11545,d_1777,5,1.58,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11545,d_1777,10,1.5,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11545,d_1777,0,2.98,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11545,d_1777,7,1.68,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11545,d_1777,7,1.68,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11545,d_1777,10,2.48,2015,12,6,Thursday,,,,
2015-12-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11545,d_1777,5,1.58,2015,12,6,Thursday,,,,
2015-12-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11545,d_1778,1,1.0,2015,12,7,Friday,,,,
2015-12-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11545,d_1778,69,4.98,2015,12,7,Friday,,,,
2015-12-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11545,d_1778,10,4.58,2015,12,7,Friday,,,,
2015-12-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11545,d_1778,36,1.58,2015,12,7,Friday,,,,
2015-12-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11545,d_1778,37,1.5,2015,12,7,Friday,,,,
2015-12-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11545,d_1778,1,2.98,2015,12,7,Friday,,,,
2015-12-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11545,d_1778,30,1.68,2015,12,7,Friday,,,,
2015-12-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11545,d_1778,55,1.68,2015,12,7,Friday,,,,
2015-12-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11545,d_1778,31,2.48,2015,12,7,Friday,,,,
