date,state_id,store_id,dept_id,cat_id,item_id,wm_yr_wk,d,ventas,sell_price,year,month,wday,weekday,event_name_1,event_type_1,event_name_2,event_type_2
2013-01-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11249,d_705,0,,2013,1,5,Wednesday,,,,
2013-01-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11249,d_705,6,2.98,2013,1,5,Wednesday,,,,
2013-01-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11249,d_705,4,1.58,2013,1,5,Wednesday,,,,
2013-01-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11249,d_705,16,1.58,2013,1,5,Wednesday,,,,
2013-01-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11249,d_705,10,2.68,2013,1,5,Wednesday,,,,
2013-01-02,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11249,d_705,5,1.48,2013,1,5,Wednesday,,,,
2013-01-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11249,d_706,241,1.25,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11249,d_706,0,4.98,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11249,d_706,23,4.28,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11249,d_706,40,1.48,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11249,d_706,0,,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11249,d_706,54,2.98,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11249,d_706,37,1.58,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11249,d_706,65,1.58,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11249,d_706,19,2.68,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11249,d_706,24,1.48,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11249,d_706,29,1.25,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11249,d_706,0,4.98,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11249,d_706,2,4.28,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11249,d_706,6,1.48,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11249,d_706,0,,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11249,d_706,5,2.98,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11249,d_706,9,1.58,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11249,d_706,20,1.58,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11249,d_706,10,2.68,2013,1,6,Thursday,,,,
2013-01-03,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11249,d_706,11,1.48,2013,1,6,Thursday,,,,
2013-01-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11249,d_707,232,1.25,2013,1,7,Friday,,,,
2013-01-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11249,d_707,0,4.98,2013,1,7,Friday,,,,
2013-01-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11249,d_707,25,4.28,2013,1,7,Friday,,,,
2013-01-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11249,d_707,49,1.48,2013,1,7,Friday,,,,
2013-01-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11249,d_707,0,,2013,1,7,Friday,,,,
2013-01-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11249,d_707,46,2.98,2013,1,7,Friday,,,,
2013-01-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11249,d_707,24,1.58,2013,1,7,Friday,,,,
2013-01-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11249,d_707,76,1.58,2013,1,7,Friday,,,,
2013-01-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11249,d_707,17,2.68,2013,1,7,Friday,,,,
2013-01-04,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11249,d_707,26,1.48,2013,1,7,Friday,,,,
2013-01-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11249,d_707,52,1.25,2013,1,7,Friday,,,,
2013-01-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11249,d_707,0,4.98,2013,1,7,Friday,,,,
2013-01-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11249,d_707,5,4.28,2013,1,7,Friday,,,,
2013-01-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11249,d_707,17,1.48,2013,1,7,Friday,,,,
2013-01-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11249,d_707,0,,2013,1,7,Friday,,,,
2013-01-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11249,d_707,4,2.98,2013,1,7,Friday,,,,
2013-01-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11249,d_707,9,1.58,2013,1,7,Friday,,,,
2013-01-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11249,d_707,20,1.58,2013,1,7,Friday,,,,
2013-01-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11249,d_707,10,2.68,2013,1,7,Friday,,,,
2013-01-04,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11249,d_707,5,1.48,2013,1,7,Friday,,,,
2013-01-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11250,d_708,301,1.25,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11250,d_708,0,4.98,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11250,d_708,28,4.28,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11250,d_708,34,1.48,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11250,d_708,0,,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11250,d_708,63,2.98,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11250,d_708,34,1.58,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11250,d_708,84,1.58,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11250,d_708,105,2.68,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11250,d_708,21,1.48,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11250,d_708,43,1.25,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11250,d_708,0,4.98,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11250,d_708,5,4.28,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11250,d_708,8,1.48,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11250,d_708,0,,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11250,d_708,7,2.98,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11250,d_708,1,1.58,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11250,d_708,12,1.58,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11250,d_708,9,2.68,2013,1,1,Saturday,,,,
2013-01-05,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11250,d_708,9,1.48,2013,1,1,Saturday,,,,
2013-01-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11250,d_709,270,1.25,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11250,d_709,0,4.98,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11250,d_709,29,4.28,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11250,d_709,28,1.48,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11250,d_709,0,,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11250,d_709,66,2.98,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11250,d_709,34,1.58,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11250,d_709,82,1.58,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11250,d_709,114,2.68,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11250,d_709,21,1.48,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11250,d_709,48,1.25,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11250,d_709,0,4.98,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11250,d_709,6,4.28,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11250,d_709,7,1.48,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11250,d_709,0,,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11250,d_709,10,2.98,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11250,d_709,2,1.58,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11250,d_709,18,1.58,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11250,d_709,7,2.68,2013,1,2,Sunday,,,,
2013-01-06,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11250,d_709,8,1.48,2013,1,2,Sunday,,,,
2013-01-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11250,d_710,188,1.25,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11250,d_710,0,4.98,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11250,d_710,28,4.28,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11250,d_710,22,1.48,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11250,d_710,0,,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11250,d_710,63,2.98,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11250,d_710,24,1.58,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11250,d_710,67,1.58,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11250,d_710,64,2.68,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11250,d_710,16,1.48,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11250,d_710,30,1.25,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11250,d_710,0,4.98,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11250,d_710,8,4.28,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11250,d_710,11,1.48,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11250,d_710,0,,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11250,d_710,11,2.98,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11250,d_710,6,1.58,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11250,d_710,14,1.58,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11250,d_710,17,2.68,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-07,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11250,d_710,3,1.48,2013,1,3,Monday,OrthodoxChristmas,Religious,,
2013-01-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11250,d_711,215,1.25,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11250,d_711,0,4.98,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11250,d_711,26,4.28,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11250,d_711,23,1.48,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11250,d_711,0,,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11250,d_711,55,2.98,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11250,d_711,26,1.58,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11250,d_711,57,1.58,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11250,d_711,23,2.68,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11250,d_711,19,1.48,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11250,d_711,29,1.25,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11250,d_711,0,4.98,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11250,d_711,4,4.28,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11250,d_711,9,1.48,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11250,d_711,0,,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11250,d_711,6,2.98,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11250,d_711,6,1.58,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11250,d_711,15,1.58,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11250,d_711,9,2.68,2013,1,4,Tuesday,,,,
2013-01-08,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11250,d_711,4,1.48,2013,1,4,Tuesday,,,,
2013-01-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11250,d_712,197,1.25,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11250,d_712,0,4.98,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11250,d_712,24,4.28,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11250,d_712,11,1.48,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11250,d_712,0,,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11250,d_712,45,2.98,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11250,d_712,24,1.58,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11250,d_712,42,1.58,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11250,d_712,25,2.68,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11250,d_712,18,1.48,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11250,d_712,19,1.25,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11250,d_712,0,4.98,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11250,d_712,10,4.28,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11250,d_712,8,1.48,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11250,d_712,0,,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11250,d_712,8,2.98,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11250,d_712,4,1.58,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11250,d_712,10,1.58,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11250,d_712,19,2.68,2013,1,5,Wednesday,,,,
2013-01-09,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11250,d_712,2,1.48,2013,1,5,Wednesday,,,,
2013-01-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11250,d_713,245,1.25,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11250,d_713,0,4.98,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11250,d_713,25,4.28,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11250,d_713,19,1.48,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11250,d_713,0,,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11250,d_713,50,2.98,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11250,d_713,19,1.58,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_586,11250,d_713,56,1.58,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_587,11250,d_713,11,2.68,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_3,FOODS_3,FOODS,FOODS_3_714,11250,d_713,12,1.48,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_090,11250,d_713,22,1.25,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_120,11250,d_713,0,4.98,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_202,11250,d_713,8,4.28,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_252,11250,d_713,13,1.48,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_288,11250,d_713,0,,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_329,11250,d_713,10,2.98,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_555,11250,d_713,4,1.58,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_586,11250,d_713,18,1.58,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_587,11250,d_713,13,2.68,2013,1,6,Thursday,,,,
2013-01-10,CA,CA_4,FOODS_3,FOODS,FOODS_3_714,11250,d_713,3,1.48,2013,1,6,Thursday,,,,
2013-01-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_090,11250,d_714,214,1.25,2013,1,7,Friday,,,,
2013-01-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_120,11250,d_714,0,4.98,2013,1,7,Friday,,,,
2013-01-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_202,11250,d_714,16,4.28,2013,1,7,Friday,,,,
2013-01-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_252,11250,d_714,28,1.48,2013,1,7,Friday,,,,
2013-01-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_288,11250,d_714,0,,2013,1,7,Friday,,,,
2013-01-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_329,11250,d_714,37,2.98,2013,1,7,Friday,,,,
2013-01-11,CA,CA_3,FOODS_3,FOODS,FOODS_3_555,11250,d_714,19,1.58,2013,1,7,Friday,,,,
